word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
sites,0.06457171652542139,0.023563560887710736,0.06220177898256031,0.08509260398757497,0.8264994429899339,1.078610204079121,False,False,False,13187
graphics,0.00784777037214334,0.039383521076198975,0.008377867221448874,0.009783463580856326,0.8264391604523379,0.8919940464129488,True,False,False,13188
hanning,0.003837276822086208,-0.04377013525070292,0.002385754975884136,0.0038190451986493345,0.8263462131735286,1.443807380978189,False,False,False,13189
praesepe,0.002628917204092119,0.053222736256515586,0.0030697165243142575,0.0014605393563194408,0.8261866044220055,0.3533983031928714,True,False,False,13190
anthony,0.005906644310960295,0.04152196729347765,0.006391399252281052,0.008681332794669698,0.8261181810635865,1.032683207704103,True,False,False,13191
irwin,0.017395351227954707,-0.010052103034979125,0.013460417375638021,0.010984412392314381,0.8260408944540804,0.6877823028904833,True,False,False,13192
layouts,0.002076688204360297,0.03523962108334966,0.0021569830942615668,0.0043088811036211695,0.8260322830408694,1.5378219099636117,False,False,False,13193
containment,0.007218248747920365,0.0217828469332911,0.006867971047588799,0.010849324894031242,0.8258582375887188,1.2489913300120117,True,False,False,13194
indigenous,0.006866667245441778,0.02136809987125203,0.006514619636549976,0.00470580123641471,0.8257008860827121,0.5714880721386912,True,False,False,13195
grooves,0.00252174663579091,-0.0183928860863659,0.0018473020369880195,0.0009910802775024777,0.8255777827484392,0.459520382343875,False,False,False,13196
instants,0.005124831695413272,0.026781085527340775,0.005034802364981885,0.00417052948052137,0.8254715606037447,0.64811060526889,False,False,False,13197
proposals,0.03276540756906329,0.05985727116923372,0.039901331283878474,0.035277319597282884,0.8252772526189102,0.6473165387503297,False,False,False,13198
supersonic,0.030597735590480735,0.012949829736220103,0.027468890560728834,0.03584764077170656,0.8252690808595081,1.0494625729933253,True,False,False,13199
mathfrak,0.005703609859925008,0.05553313605720827,0.00675290553420385,0.0005216211986855145,0.8252311040646705,0.05704330474817516,False,False,False,13200
courant,0.007521809564062823,0.054532903007053664,0.008846284145872645,0.01073705433086572,0.8250814982636534,0.8979547178567502,True,False,False,13201
pathological,0.009504757952448439,0.020747279138068266,0.008973581965583557,0.010723403773657894,0.8250057680475548,0.9458079326602448,True,False,False,13202
phy,0.01556882111147399,0.009190702016055267,0.013634103839408869,0.012524216963604293,0.8249474913032325,0.7439904296605111,False,False,False,13203
convex,0.019216171356114684,0.03536354716293613,0.019946859157951156,0.01708250019900941,0.8248583998092485,0.6581727960018913,True,False,False,13204
linkage,0.0038838523010704873,0.04878702739136432,0.0043990416541414695,0.005340715033433389,0.8248477221511856,0.908320753867776,True,False,False,13205
polytrope,0.006437480458069719,0.026851979269863737,0.006322269334573593,0.006181013185109618,0.8248144063413952,0.7642220808635029,True,False,False,13206
stelzer,0.002264673068285819,0.03302977683511899,0.0023148128646469056,0.0014083772364508894,0.8246509204093878,0.46966041559300065,False,False,False,13207
oneself,0.0032965012562143174,-0.018150828532561305,0.0024157450236507493,0.0005998643784883418,0.8245862304984362,0.21232623913821985,True,False,False,13208
schaller,0.005268235073296547,-0.01258052164206738,0.004002925986102257,0.00524555717160608,0.8245673744033293,1.1080708091970786,False,False,False,13209
characterization,0.0833212718491044,0.05853620634717106,0.10050985319020918,0.14496805520492295,0.8245368388274738,1.0578639932386522,True,False,False,13210
finishes,0.005583875740676161,0.024144617090924712,0.005386341582490935,0.003985719971332425,0.8245176661256699,0.581354594076409,False,False,False,13211
fortuitous,0.006240142645477243,-0.018968272519816542,0.004547268553970134,0.005137770787738588,0.8243314904777836,0.9673901127857327,True,False,False,13212
dalsgaard,0.005938104623408027,-0.013816811696893411,0.004474061200820688,0.00388485787572571,0.824247708394659,0.7357530873096234,False,False,False,13213
syst,0.002280446118702494,0.02758998999963068,0.002248854285616549,0.0014605393563194408,0.8242469109170466,0.5065763555698449,False,False,False,13214
konopacky,0.002060172422238865,-0.04257014630347456,0.0012874669695917085,0.0009910802775024777,0.8241464536103925,0.6908012127024616,False,False,False,13215
exquisitely,0.0020581561833232075,0.011667115698270138,0.0018295442955473694,0.0031590723768640215,0.8240040282907615,1.3899912109757828,True,False,False,13216
skewness,0.01277266235798089,0.049502357565787115,0.01451911246360716,0.020731408480845266,0.8239820152907553,1.0656369497243314,True,False,False,13217
mann,0.014661308589768912,0.03849351648198547,0.015514656117365973,0.015863614670359228,0.8239588586981809,0.7800644427377789,True,False,False,13218
iip,0.005161187713076902,0.03497037136448287,0.005337687696518786,0.006861362833049802,0.823920198479319,0.987569109016775,False,False,False,13219
bogdanov,0.0031623348727207443,-0.001970183016183353,0.0025722156488887584,0.0013040529967137864,0.8238747185384863,0.4193342356669772,False,False,False,13220
sonic,0.014578330469651835,0.037705254958114526,0.015346406234184443,0.017825200379895583,0.8238728708484797,0.887437066469157,True,False,False,13221
kogut,0.002257885318780105,-0.03107479578105648,0.0015198632382738223,0.0011997287569766835,0.8238044073073523,0.6919805601284692,False,False,False,13222
planets,0.11475576054520345,0.03654584542805194,0.11988265507185755,0.12878167544090247,0.8237891614477992,0.8225654685232022,False,False,False,13223
malin,0.00232342158614431,-0.013464029635167534,0.0017536186521032652,0.0010171613374367534,0.8237870029908756,0.49086755947318844,False,False,False,13224
pde,0.007665962217304073,0.033318797037589575,0.007841226476082529,0.005492717213741012,0.8236851194615121,0.5397891161596269,False,False,False,13225
craters,0.005114743284186265,0.03306042151876866,0.005222622183133837,0.004760205445932276,0.8236411516527785,0.7026826131490118,False,False,False,13226
robert,0.02684622549272838,0.009671927712597084,0.02354596765351267,0.02924728655731325,0.8236264553410708,1.0034561417577805,True,False,False,13227
closing,0.016993412973412426,0.04518809804096725,0.01877355160497951,0.01896706278322431,0.8235760496852818,0.7601642937790302,False,False,False,13228
profit,0.0035320916439316196,0.04460195155791619,0.0038869543759524217,0.003905234701880582,0.8235121296530651,0.7567752744189563,True,False,False,13229
schema,0.003423343847878478,0.05845191395931928,0.004120709789781865,0.004778340182438132,0.8232216295518685,0.8492804381901881,True,False,False,13230
rao,0.00999515438043849,0.044292053698146046,0.010973277192367598,0.01051149116936703,0.8232167134554671,0.7217230404237566,False,False,False,13231
fragment,0.022006770743042216,0.01780009016347031,0.02033572605187128,0.026989444791276337,0.8231049955311106,1.0542134274604034,True,False,False,13232
resonantly,0.007448567694493852,0.05933434841094629,0.009015893174201504,0.011615864045202673,0.8230765291402741,0.9417721000221507,True,False,False,13233
marois,0.005704649190378062,-0.03180432282847081,0.0038178244582449637,0.0019560794950706797,0.8229394571703798,0.4493278258177839,False,False,False,13234
catalina,0.007262441146584965,-0.00704331965317867,0.005708796848998259,0.008230008452358592,0.8228954277495232,1.203145335221888,True,False,False,13235
montet,0.002397242139849547,-0.028541524236426256,0.001638553138718316,0.0011736476970424078,0.822846638008032,0.6240034239399419,False,False,False,13236
qualified,0.005268338228988242,0.023784402425488158,0.005059355832159182,0.0047420707094264205,0.8227734145074476,0.7353501430993639,True,False,False,13237
peters,0.010678215390913362,0.03486487800410851,0.011020118884809976,0.01268640755698935,0.8227483993853179,0.8833568422438322,False,False,False,13238
specially,0.02669246214546505,-0.0013263748143734458,0.021767706679706737,0.017262825528900325,0.8225613198985341,0.6540629705976031,True,False,False,13239
nonlocal,0.012815666578303506,0.005461085357342345,0.010922269209957864,0.009571352957251731,0.8225371115607115,0.7129720719153506,True,False,False,13240
discards,0.004025432843938263,0.04932352480430991,0.004562308005116126,0.006582417497201188,0.8225000642471618,1.0752139594916406,False,False,False,13241
sorted,0.02011127376022311,0.05676611157484514,0.023919342047904357,0.03039587522958902,0.8223634368829361,0.9328735910722673,True,False,False,13242
birch,0.002065580654548681,0.03317785142428358,0.002107423111524531,0.0010954045172395807,0.8223398859570714,0.3999965345841905,True,False,False,13243
definiteness,0.013762763023991292,-0.0006025820083059523,0.011273355379084471,0.008401167404339712,0.8223346745865109,0.6135619796933952,True,False,False,13244
blanton,0.016050720629857,0.016907312337183115,0.014730579652171522,0.01112276401541418,0.8222377465991912,0.6002121625510283,False,False,False,13245
bersten,0.002439761087786994,-0.028967518897565703,0.0016617474607482832,0.0016170257159250953,0.8222247432992903,0.8478193257961689,False,False,False,13246
shafranov,0.002337847138871201,-0.007657507787192732,0.0018286381987824831,0.000964999217568202,0.8221066539737638,0.44053311873138035,False,False,False,13247
synchronous,0.020212026998183724,0.028281522728001388,0.019969147383216236,0.023719321905728168,0.8220785989996058,0.9227649089716023,True,False,False,13248
padovani,0.013350826289309036,0.05161132699347777,0.015347312330949329,0.013402004642773604,0.821920555454432,0.6473486481705907,False,False,False,13249
weinstein,0.0020917615440117954,-0.028203405618320968,0.0014311633855959415,0.0005737833185540661,0.8218505208194753,0.34861711350935376,False,False,False,13250
transits,0.03376149629925797,0.04835919932092358,0.037994591054265045,0.04136317492056519,0.821838005396588,0.812220686526215,False,False,False,13251
meurer,0.003582836624037108,0.019746466334050986,0.0033475953402914193,0.0014605393563194408,0.8217947658348055,0.34466097924143785,False,False,False,13252
gemini,0.02353583497009037,0.02822471440103041,0.02323393249980154,0.029017041197202796,0.8217073429618184,0.9699110239829396,True,False,False,13253
gualandris,0.0023333741944591454,0.012904017837627828,0.002084681837877007,0.0010693234573053048,0.82153951615166,0.41066669352363555,False,False,False,13254
swept,0.024186337090263833,0.005081812365897888,0.020535778176349197,0.02941600540033162,0.8214772548374989,1.1648072606108948,True,False,False,13255
ciencia,0.009388714398935597,0.059845498284146224,0.011379359924820559,0.010893738709785102,0.8214346210816167,0.6976715025985839,False,False,False,13256
triggers,0.03373400154515316,0.05391168595668126,0.03933614849041822,0.05936279837725855,0.8213644728593598,1.1128364685260668,False,False,False,13257
subarray,0.005787089517486084,0.05960030977747994,0.007001247350796842,0.007328579822217749,0.8212372958443552,0.7630357640589857,False,False,False,13258
refraction,0.018433958033412738,-0.004911876517545036,0.014656919250639635,0.016683337976566855,0.8208993398076948,0.9436187478893034,True,False,False,13259
computer,0.057366465835869095,0.029735234161858613,0.057132820279844454,0.04479934658225627,0.8208948951527686,0.6065210462811446,True,False,False,13260
typographical,0.0020585776252744995,-0.004740160946539684,0.001638553138718316,0.002434506932483705,0.8208699347467392,1.2312382140773492,True,False,False,13261
ata,0.0021369183942322634,0.04609169733770122,0.0023666380892961563,0.0014866204162537165,0.8207880194388805,0.470180390108615,True,False,False,13262
andre,0.014572413497228997,-0.030657702805096082,0.009798974688105698,0.003688639898977956,0.8207165899848053,0.32847912746178903,True,False,False,13263
dewar,0.0026461740291557397,-0.01710992608550941,0.0019427976154025462,0.0009910802775024777,0.8205574845272037,0.43316342214704,False,False,False,13264
kliem,0.003716137542293053,-0.001277632687080685,0.0030233278802543236,0.0012258098169109592,0.8203517645577489,0.3334630363343245,False,False,False,13265
brogan,0.0020029969027396135,0.0398047497230095,0.002128352191642283,0.0010171613374367534,0.8203474391390702,0.3620513820060517,True,False,False,13266
noeske,0.006106391134950144,-0.026511848321618948,0.0042157523198139485,0.0017474310155964738,0.820221483138931,0.3584957332415492,False,False,False,13267
parametrized,0.06814341328454822,-0.0014749599288039878,0.05535818369309807,0.06606543276105367,0.8202035302406253,0.9817371372838921,False,False,False,13268
piecewise,0.02281968864871088,0.05204125584669939,0.02625010046046214,0.03921536162804479,0.8201877123193616,1.1041702777465938,True,False,False,13269
torn,0.003023189141184816,0.05064233041810231,0.0034458092090006043,0.005659391986424103,0.8201002760828734,1.2171893309705668,True,False,False,13270
hardy,0.003883736495993799,0.021982795840137254,0.0036741280422407305,0.0020343226748735068,0.820066339200954,0.4345307595877457,True,False,False,13271
martino,0.003030884566255476,0.04122778353649576,0.003249381471582234,0.001929998435136404,0.8200660081920456,0.44853369104038354,False,False,False,13272
angelo,0.00818954076928658,0.05605051971573625,0.009667599432952798,0.008556631728777724,0.8200367090500149,0.6488325430138104,True,False,False,13273
enrico,0.009637002060434479,0.053021469877753406,0.011152853285110205,0.012676219143911916,0.8199152811763296,0.8381444364173675,False,False,False,13274
